0,314,274,0,217,272,332,388,0,176
478,0,440,0,340,0,455,0,0,277
0,0,0,0,332,392,513,535,0,285
361,296,0,0,204,224,0,327,411,179
284,0,276,271,173,0,282,285,324,143
0,327,0,349,0,272,381,410,0,212
400,0,0,356,263,289,0,434,0,244
0,284,255,282,214,245,0,289,348,160
0,0,0,458,333,381,513,0,0,275
0,0,0,345,275,299,0,420,446,208
0,0,0,0,0,0,742,836,0,447
495,0,380,0,0,0,440,0,450,226
0,0,0,443,0,352,477,0,534,254
324,0,259,285,0,241,354,369,0,171
379,0,0,332,0,0,361,383,396,185
0,488,0,0,288,361,0,0,543,283
294,243,224,0,196,0,294,284,322,146
376,313,0,0,0,0,333,360,390,202
0,0,385,400,290,333,396,0,0,253
0,484,475,438,347,0,0,0,0,291
460,0,0,0,297,349,0,0,565,260
0,0,0,0,0,677,886,0,0,518
0,302,357,0,0,0,334,399,437,191
371,345,340,331,0,0,0,424,0,190
368,0,318,350,0,0,365,0,433,212
575,0,0,0,0,0,0,566,595,274
0,740,717,0,0,0,0,0,0,490
0,0,253,0,213,234,292,341,373,179
720,0,0,0,0,0,0,0,798,424
0,342,369,367,0,299,406,0,0,217
0,0,363,393,0,0,0,462,456,263
424,357,0,339,273,0,0,410,0,216
0,0,408,463,296,0,0,0,579,271
435,375,0,0,0,0,419,0,522,237
0,438,0,392,0,0,0,429,435,259
370,332,0,0,225,260,366,351,0,190
418,0,336,379,233,0,0,451,0,216
308,0,227,238,187,167,249,272,301,133
0,569,0,0,414,0,638,0,0,375
357,0,296,0,0,280,398,0,425,204
605,503,0,0,0,0,0,611,0,284
0,347,339,0,254,0,375,417,0,232
422,0,0,0,237,286,385,0,415,226
0,0,0,0,0,633,0,0,952,473
0,394,0,0,266,300,403,403,0,229
277,208,225,237,165,181,285,271,0,147
0,409,0,0,0,356,449,0,514,255
0,343,355,0,254,0,387,0,426,202
0,0,0,0,0,0,0,0,0,1942
420,399,0,392,271,285,0,0,0,238
