285,243,91,0,0,297,0,280,0,841
345,0,273,0,202,0,270,237,359,348
0,270,373,348,0,0,563,0,0,503
0,139,0,281,0,239,396,223,124,659
270,0,0,0,232,0,440,0,669,357
245,314,70,0,0,0,114,192,220,733
0,307,0,0,59,391,348,0,406,503
408,0,0,0,187,0,0,0,0,1358
0,0,0,0,0,0,826,0,0,1104
474,296,108,0,85,296,170,123,0,479
0,0,174,0,241,0,0,0,0,1594
0,229,0,0,147,0,514,111,0,1022
0,0,0,352,211,0,672,53,0,661
0,0,447,0,0,0,485,0,498,611
0,0,0,0,86,338,0,0,0,1597
416,211,85,0,0,0,0,0,0,1296
0,151,164,305,177,162,331,217,120,377
502,259,72,0,189,0,330,0,0,681
0,0,386,122,0,211,445,133,0,679
316,0,240,0,0,53,261,0,445,710
292,0,0,0,0,0,0,260,0,1474
167,119,0,223,208,243,222,331,232,221
0,0,438,0,0,0,571,72,0,824
292,192,0,118,299,173,0,0,0,968
0,0,352,0,256,0,461,56,0,846
264,0,189,128,353,40,181,0,453,367
247,0,242,0,0,77,202,273,255,721
0,236,222,243,217,0,0,0,558,508
0,252,0,0,0,362,0,0,502,907
452,203,194,291,0,0,283,0,0,616
0,177,0,0,141,361,0,377,0,1051
379,0,246,0,0,94,188,158,0,984
207,200,75,237,209,104,173,0,382,362
0,0,350,287,233,0,456,0,538,240
0,0,0,308,240,0,0,0,706,750
238,182,98,287,217,143,177,300,209,210
332,274,144,0,138,0,205,195,346,372
355,0,0,307,0,0,640,0,0,661
0,218,320,0,0,252,0,312,283,673
170,0,0,263,275,0,470,0,626,253
490,0,70,108,358,69,0,283,0,568
0,0,441,279,0,0,453,0,414,401
0,175,0,345,225,0,0,259,0,942
350,0,94,0,0,106,0,0,428,943
0,193,0,484,0,0,490,44,0,782
307,237,22,151,0,247,0,260,205,479
340,0,0,0,93,181,0,0,456,924
127,354,0,0,0,203,192,186,0,952
0,0,0,0,191,0,0,339,0,1433
0,269,0,134,265,231,0,0,0,1060
