555,0,0,0,465,0,0,482,0,500
295,0,259,181,389,0,125,0,408,381
0,686,328,298,0,0,221,0,0,500
0,521,311,0,0,253,139,0,487,316
603,597,201,259,0,0,0,0,0,360
0,481,0,312,357,0,139,151,0,506
543,0,282,0,0,433,0,364,0,403
0,487,0,0,196,249,117,242,416,350
0,441,273,174,359,0,0,0,351,404
0,437,286,276,216,160,160,0,0,456
469,465,0,0,213,319,0,0,0,515
471,0,373,0,280,342,0,0,0,472
0,472,214,238,196,247,0,209,0,439
240,301,162,128,0,208,145,64,440,311
0,0,449,298,409,0,304,0,0,555
0,569,0,0,0,255,0,293,519,327
462,336,157,270,347,0,110,0,0,282
0,0,0,0,239,319,251,288,423,440
296,394,0,0,323,0,157,132,331,324
0,0,308,424,0,0,0,611,0,623
0,0,429,469,0,440,0,0,0,690
0,0,216,253,0,374,345,302,0,502
435,416,0,376,188,179,140,0,0,323
0,0,541,413,481,0,0,0,0,642
0,591,0,338,0,248,232,143,0,467
0,463,383,0,183,212,151,0,0,516
0,0,281,0,416,0,317,417,0,575
0,462,162,124,214,180,0,222,281,328
221,0,293,0,270,324,146,0,367,346
427,0,253,0,309,336,0,350,0,407
258,0,0,0,0,328,145,0,781,462
0,0,0,0,0,0,897,0,0,1156
0,0,820,0,0,0,522,0,0,649
0,857,0,0,0,0,0,458,0,648
0,0,146,293,0,0,253,355,550,341
298,416,202,0,362,0,168,0,246,320
0,0,0,0,0,390,235,0,886,515
414,0,0,492,452,0,201,0,0,422
0,0,617,0,305,435,0,0,0,632
263,428,0,269,0,250,0,0,429,364
295,0,0,531,0,0,134,0,604,398
0,0,0,0,0,0,298,482,837,463
0,0,407,0,0,435,0,580,0,545
392,0,212,276,274,306,201,0,0,375
0,0,0,234,327,310,244,0,415,411
0,0,0,0,375,313,239,0,542,485
0,0,471,190,402,0,0,0,501,425
0,0,0,0,624,608,0,0,0,858
0,0,324,0,0,381,376,358,0,547
0,0,568,0,0,466,459,0,0,564
