98,101,1207,0,282,0,0,0,125,108
333,0,469,261,0,485,255,0,0,154
0,0,0,0,0,902,713,0,0,345
74,106,494,826,0,0,0,224,108,140
130,184,356,651,0,242,0,158,182,141
124,171,0,657,276,0,147,366,145,140
0,268,523,477,0,232,325,0,81,128
312,666,0,0,0,0,0,0,462,548
131,0,931,0,196,0,198,238,131,167
122,131,927,0,219,0,330,176,0,140
120,220,0,805,472,0,0,0,134,169
242,273,499,154,281,306,159,0,0,118
178,189,786,0,331,256,167,0,0,143
0,0,0,0,0,1284,0,0,231,505
0,0,906,429,255,0,0,144,96,157
0,101,619,841,0,0,0,189,90,149
0,272,849,0,0,227,475,0,0,143
0,188,0,703,401,0,237,265,96,140
127,0,0,1158,0,0,0,448,135,191
0,0,0,1011,0,0,780,0,0,243
155,196,603,0,268,239,209,119,0,145
188,363,0,768,0,287,177,0,113,169
212,0,760,342,211,0,176,0,131,150
0,166,886,783,0,0,0,0,71,120
0,183,424,323,287,244,189,90,102,108
196,532,0,681,0,471,0,0,0,160
146,148,628,699,0,0,0,205,0,140
0,341,0,0,0,0,996,413,0,279
0,279,0,0,1032,0,368,0,104,186
279,0,378,330,0,325,296,141,0,201
0,330,0,418,636,408,0,0,73,138
261,0,907,0,0,393,288,0,0,178
112,0,933,0,233,429,0,95,0,155
0,0,0,0,830,587,0,224,131,260
0,0,662,208,324,603,0,0,77,114
185,388,0,0,0,253,285,456,218,252
831,0,0,0,0,0,0,0,0,1199
135,140,695,796,0,0,0,0,149,134
0,0,1532,0,336,0,0,0,0,110
0,98,1074,0,377,0,255,0,63,113
0,762,0,0,0,636,0,0,201,365
0,191,814,0,408,225,229,0,0,99
194,346,0,0,0,0,698,541,0,284
272,443,0,507,0,337,236,0,0,139
0,0,659,367,244,0,283,166,90,158
0,298,512,339,0,324,487,0,0,132
150,230,1007,0,0,288,0,0,184,168
0,376,0,623,882,0,0,0,0,140
0,0,0,0,789,0,369,428,136,280
0,251,1166,0,0,282,0,0,96,151
