0,236,569,352,0,372,312,0,0,185
311,207,0,366,183,251,442,0,0,181
241,401,0,0,0,0,601,180,354,150
0,131,395,261,161,628,104,0,182,144
165,0,944,0,178,0,0,0,574,176
0,0,0,569,0,0,0,0,997,467
0,0,0,0,0,0,1609,140,0,227
409,0,789,0,0,0,584,0,0,154
0,0,936,0,0,0,0,0,824,277
0,234,0,328,0,517,307,0,345,211
0,227,0,541,304,0,0,215,467,308
223,301,935,0,312,0,0,0,0,213
0,360,0,0,477,0,0,0,680,467
0,203,0,272,195,552,296,107,144,168
207,0,522,0,170,400,265,0,317,185
444,0,567,0,0,185,604,0,0,168
262,0,0,0,209,445,561,0,303,254
225,377,320,0,0,0,272,0,631,164
367,0,0,0,260,237,870,0,0,213
0,0,1327,301,0,0,0,175,0,203
0,280,886,310,0,0,321,0,0,188
0,894,0,0,0,0,0,670,0,438
175,359,434,0,0,0,0,0,868,196
0,243,660,529,0,315,0,0,0,231
441,0,0,0,229,0,1078,0,0,256
0,0,1654,0,0,0,0,0,0,360
0,253,253,273,0,368,206,172,281,133
279,208,580,610,0,157,0,0,0,168
281,303,0,328,0,0,443,127,383,162
191,0,760,296,0,0,0,135,574,135
0,0,0,245,0,0,1287,141,0,304
0,0,481,244,0,295,331,129,314,192
0,632,0,0,0,0,0,443,684,310
340,251,0,279,0,128,592,195,0,151
168,0,921,213,62,0,144,0,329,122
0,227,817,232,223,0,285,80,0,177
130,240,256,0,277,362,0,303,261,134
332,0,0,0,210,0,1144,99,0,190
0,316,573,0,232,0,266,0,488,211
0,505,0,0,902,0,0,0,0,565
0,180,317,241,218,508,150,108,156,137
166,213,299,286,145,310,147,151,218,118
0,0,0,0,875,640,0,0,0,463
0,170,430,449,0,409,0,0,374,168
289,0,0,500,0,151,0,328,406,260
359,0,0,0,0,309,752,0,433,245
0,0,673,0,0,372,705,0,0,266
0,0,0,257,333,431,672,0,0,304
0,0,0,0,401,488,869,0,0,286
325,0,0,0,0,238,0,598,492,336
