0,0,0,0,1
0,0,0,0.6725132869960957,0.32748671300390425
0,0,0.7161891702318505,0,0.28381082976814953
0,0,0.4524760470754677,0.36821713329037287,0.1793068196341595
0,0.6892181132930987,0,0,0.3107818867069014
0,0.4207144132902785,0,0.38957725402761667,0.18970833268210488
0,0.3862789086749055,0.4395403991499051,0,0.17418069217518933
0,0.2845117923265077,0.323741275937213,0.26345501673260024,0.12829191500367892
0.5782579789082292,0,0,0,0.42174202109177095
0.3098797585057128,0,0,0.46411503202986243,0.22600520946442473
0.2801291531626575,0,0.5155637044705359,0,0.20430714236680667
0.19733564650277707,0,0.36318639379880924,0.29555476723911783,0.1439231924592958
0.2987960306307739,0.4832824768022897,0,0,0.21792149256693635
0.20642004016444965,0.33387052720113625,0,0.30916070160408,0.150548731030334
0.19278168723635636,0.3118114089167388,0.35480505939324486,0,0.14060184445365992
0.14958995404726372,0.2419516863864808,0.27531283334656287,0.2240447928860495,0.10910073333364315
