0,0,0,0,1
0,0,0,0.6899744811276125,0.31002551887238755
0,0,0.6456563062257955,0,0.35434369377420455
0,0,0.3609828907373151,0.4409054983951879,0.19811161086749707
0,0.598687660112452,0,0,0.401312339887548
0,0.31624105822468146,0,0.4717762210677908,0.21198272070752777
0,0.34581461215750964,0.42237892110127173,0,0.23180646674121863
0,0.22812573596634117,0.2786334031166078,0.34032360708217924,0.1529172538348719
0.549833997312478,0,0,0,0.45016600268752216
0.27466117050822386,0,0,0.500465282520298,0.2248735469714781
0.30206411428110647,0,0.45062670595568977,0,0.24730917976320385
0.19483020957033947,0,0.29065251848365703,0.3550037877421384,0.15951348420386505
0.3289329222889067,0.4017595785333555,0,0,0.2693074991777379
0.20566600330640591,0.2512010236982228,0,0.37474789122577884,0.1683850817695924
0.22065516801119428,0.2695088308111684,0.32917882930128367,0,0.18065717187635372
0.15737926980442712,0.19222347421636082,0.23478228159099343,0.28676372630237706,0.12885124808584153
