0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0.8807970779778824,0.11920292202211755
0,0,0,0,0,0,0,0,0.8581489350995122,0,0.14185106490048777
0,0,0,0,0,0,0,0,0.4189882725878208,0.5117534317755293,0.06925829563664981
0,0,0,0,0,0,0,0.8320183851339245,0,0,0.16798161486607552
0,0,0,0,0,0,0,0.3712336652343301,0,0.5538155503924651,0.0749507843732048
0,0,0,0,0,0,0,0.41266054500158644,0.5040247278488166,0,0.0833147271495971
0,0,0,0,0,0,0,0.2554197534210908,0.3119703913171108,0.3810414964190266,0.05156835884277171
0,0,0,0,0,0,0.8021838885585818,0,0,0,0.19781611144141822
0,0,0,0,0,0,0.3258692159186151,0,0,0.5937724247938226,0.08035835928756228
0,0,0,0,0,0,0.3651738569077689,0,0.5447753786679288,0,0.09005076442430243
0,0,0,0,0,0,0.2192722569480924,0,0.32711576842270684,0.3995401017891775,0.0540718728400234
0,0,0,0,0,0,0.40518643136166516,0.49489582483421407,0,0,0.09991774380412073
0,0,0,0,0,0,0.2330937932733532,0.28470140201409,0,0.42472458297771554,0.057480221734841346
0,0,0,0,0,0,0.2525364495996745,0.30844871607701907,0.3767401125674342,0,0.06227472175587224
0,0,0,0,0,0,0.17295223455634373,0.21124433631708284,0.2580144150233995,0.3151395181546629,0.04264949594851095
0,0,0,0,0,0.7685247834990176,0,0,0,0,0.23147521650098232
0,0,0,0,0,0.28354836986291426,0,0,0,0.6310485023372358,0.08540312779985004
0,0,0,0,0,0.32017284084592423,0,0,0.5833929526797967,0,0.09643420647427904
0,0,0,0,0,0.18695593692942317,0,0,0.34065592752372414,0.4160780894610876,0.05631004608576496
0,0,0,0,0,0.35803552800144584,0,0.5341262433055894,0,0,0.10783822869296462
0,0,0,0,0,0.1992603520274786,0,0.2972615144152863,0,0.44346206886297057,0.06001606469426436
0,0,0,0,0,0.2166782581255063,0,0.3232459769135205,0.3948135277663526,0,0.06526223719462057
0,0,0,0,0,0.1461843265639163,0,0.21808138877610714,0.26636520975453754,0.32533920187210436,0.044029873033334756
0,0,0,0,0,0.39641687192358377,0.484184660748692,0,0,0,0.11939846732772413
0,0,0,0,0,0.2106088789675333,0.25723826566396657,0,0,0.4687186800461617,0.06343417532233853
0,0,0,0,0,0.23016465353117016,0.2811237426539511,0,0.41938734238451286,0,0.06932426143036582
0,0,0,0,0,0.15220105481708152,0.18589878814847055,0,0.27732840342147064,0.3387296768551405,0.045842076757836726
0,0,0,0,0,0.2491018838510644,0.30425372799858436,0.3716163425579849,0,0,0.07502804559236623
0,0,0,0,0,0.16025737087078035,0.19573879479706838,0.23907590384408678,0,0.3566593379655182,0.04826859252254617
0,0,0,0,0,0.1713343727272783,0.2092682754167403,0.2556008487894286,0.3121915816994887,0,0.05160492136706407
0,0,0,0,0,0.1240374477516621,0.15149968079902806,0.18504212798831815,0.22601096550075897,0.27605041663707,0.0373593613231628
0,0,0,0,0.7310585786300049,0,0,0,0,0,0.2689414213699951
0,0,0,0,0.24472847105479764,0,0,0,0,0.6652409557748219,0.09003057317038046
0,0,0,0,0.2782863948905397,0,0,0,0.6193377616715132,0,0.10237584343794706
0,0,0,0,0.15843586541478322,0,0,0,0.35260550302172433,0.43067333393318813,0.058285297630304295
0,0,0,0,0.31347979662532977,0,0,0.5711974309736066,0,0,0.1153227724010637
0,0,0,0,0.16925399408096206,0,0,0.30840088465610493,0,0.460080056504394,0.062265064758538935
0,0,0,0,0.18465382090292431,0,0,0.33646119863116036,0.410954636021976,0,0.06793034444393939
0,0,0,0,0.12294344812637995,0,0,0.22401756821591223,0.2736156756952492,0.3341949409700359,0.045228366992422865
0,0,0,0,0.34968652401054967,0,0.5216709929512652,0,0,0,0.12864248303818518
0,0,0,0,0.17927617707670726,0,0.26744862866174174,0,0,0.48732317442321943,0.06595201983833161
