0,0,0,0,0,0,1
0,0,0,0,0,0.7685247834990176,0.23147521650098232
0,0,0,0,0.7310585786300049,0,0.2689414213699951
0,0,0,0,0.38620742082811066,0.4717148090213799,0.1420777701505094
0,0,0,0.6899744811276125,0,0,0.31002551887238755
0,0,0,0.3400026367211661,0,0.5072243307237883,0.15277303255504554
0,0,0,0.3744292216468969,0.4573288840552854,0,0.16824189429781772
0,0,0,0.24023698398772467,0.2934261148546874,0.3583914659997381,0.10794543515784986
0,0,0.6456563062257955,0,0,0,0.35434369377420455
0,0,0.2966540006808555,0,0,0.5405388318516458,0.16280716746749874
0,0,0.3288785274664995,0,0.4906291097984168,0,0.1804923627350838
0,0,0.20564473686577545,0,0.306785897396304,0.3747091412444887,0.11286022449343178
0,0,0.3609828907373151,0.4409054983951879,0,0,0.19811161086749707
0,0,0.21775423463744703,0.2659656227872346,0,0.39677408479753845,0.11950605777777983
0,0,0.23462947627617087,0.28657708946939126,0.35002604750342814,0,0.12876738675100988
0,0,0.1643612834683148,0.20075132496294523,0.24519822201404984,0.2994857846639302,0.09020338489075991
0,0.598687660112452,0,0,0,0,0.401312339887548
0,0.25668267079810947,0,0,0,0.571257789495951,0.17205953970593957
0,0.2863328590630331,0,0,0.5217324856683184,0,0.19193465526864856
0,0.17488694248035058,0,0,0.3186647858362603,0.38921804834892826,0.1172302233344608
0,0.31624105822468146,0,0.4717762210677908,0,0,0.21198272070752777
0,0.18560845246885851,0,0.276895273484019,0,0.41307920764359346,0.124417066403529
0,0.20063144558041326,0,0.299306945640331,0.36557432894159625,0,0.13448727983765948
0,0.1387000165962814,0,0.20691611032158666,0.2527279078545599,0.30868256371760877,0.09297340150996326
0,0.34581461215750964,0.42237892110127173,0,0,0,0.23180646674121863
0,0.19541693612782882,0.23868278477773988,0,0,0.43490838947308147,0.1309918896213498
0,0.21214119690128178,0.25910984301462525,0,0.38654646321117025,0,0.1422024968729228
0,0.14410504035959687,0.17601029375999422,0,0.2625765032702545,0.32071166532234174,0.09659649728781262
0,0.22812573596634117,0.2786334031166078,0.34032360708217924,0,0,0.1529172538348719
0,0.1513067967756239,0.18480653891012733,0.22572321635086426,0,0.33673946898324314,0.10142397898014133
0,0.1611430507697521,0.19682056666851952,0.24039718299157734,0.29362178235984754,0,0.10801741721030358
0,0.11860697675137043,0.144866888541163,0.1769408172302584,0.21611600219615207,0.2639646811649295,0.07950463411612663
0.549833997312478,0,0,0,0,0,0.45016600268752216
0.22040935131399278,0,0,0,0,0.5991347344992725,0.1804559141867348
0.2472633093758146,0,0,0,0.5502946151303707,0,0.2024420754938147
0.14787313675476385,0,0,0,0.32909771807229077,0.401960860557714,0.12106828461523121
0.27466117050822386,0,0,0.500465282520298,0,0,0.2248735469714781
0.1572541814188602,0,0,0.28653580040332505,0,0.4274611838000898,0.128748834377725
0.17046257031047993,0,0,0.3106030541256145,0.379371427001998,0,0.13956294856190765
0.11648668275738472,0,0,0.21225257464735564,0.2592458801008775,0.31664363299687254,0.09537122949750955
0.30206411428110647,0,0.45062670595568977,0,0,0,0.24730917976320385
0.16586946266632283,0,0.24744816099010705,0,0,0.45087994626213146,0.1358024300814387
0.18063269341824378,0,0.2694723132427998,0,0.40200545222613343,0,0.14788954111282293
0.12114782904794734,0,0.18073132343935036,0,0.26961945194421544,0.3293139422582982,0.09918745331018854
0.19483020957033947,0,0.29065251848365703,0.3550037877421384,0,0,0.15951348420386505
0.12737302181607954,0,0.19001821975842778,0.23208877771362899,0,0.3462357706385666,0.10428421007329701
0.13590252195561073,0,0.20274273872511508,0.24763054027580225,0.3024566248975578,0,0.11126757414591414
0.09924083728700483,0,0.1480499320793525,0.18082859538714696,0.2208645451600906,0.26976456463832615,0.08125152544807893
0.3289329222889067,0.4017595785333555,0,0,0,0,0.2693074991777379
0.17365888721263797,0.2121074438205419,0,0,0,0.4720537974605328,0.14217987150628741
0.18990919614300308,0.23195561596904465,0,0,0.4226506887133572,0,0.15548449917459506
0.12525118705675808,0.15298214533395968,0,0,0.2787516431370811,0.3404680257693103,0.10254699870289072
0.20566600330640591,0.2512010236982228,0,0.37474789122577884,0,0,0.1683850817695924
0.1319168255851203,0.16112357461739998,0,0.24036812798648344,0,0.3585871098560338,0.10800436195496232
0.14108763702916796,0.17232482900972665,0,0.2570784359335191,0.3139963107127027,0,0.11551278731488364
0.10197759990682902,0.12455572179675524,0,0.1858153020089346,0.22695532238207763,0.2772038567366002,0.08349219716880325
0.22065516801119428,0.2695088308111684,0.32917882930128367,0,0,0,0.18065717187635372
0.13792646793072189,0.16846376835387392,0.20576211131747754,0,0,0.37492301143962065,0.11292464095830604
0.14798374068145537,0.1807477490311889,0.2207657991979363,0,0.32934387163799467,0,0.12115883945142472
0.10553219872915345,0.1288973186024952,0.15743554046053782,0,0.23486622754553177,0.28686625812278665,0.08640245653949505
0.15737926980442712,0.19222347421636082,0.23478228159099343,0.28676372630237706,0,0,0.12885124808584153
0.1102249170129081,0.1346290176575418,0.16443625349531577,0.20084289356070353,0,0.2996223889595944,0.09024452931393631
0.11655530668779458,0.14236097306667678,0.17388008515800468,0.21237761560111215,0.25939860546667864,0,0.09542741401973319
0.08851202619001881,0.10810883291883418,0.13204442670854102,0.16127942698149042,0.19698713694968406,0.2406006323924193,0.07246751785901216
