0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0.8320183851339245,0.16798161486607552
0,0,0,0,0,0,0.8021838885585818,0,0.19781611144141822
0,0,0,0,0,0,0.40518643136166516,0.49489582483421407,0.09991774380412073
0,0,0,0,0,0.7685247834990176,0,0,0.23147521650098232
0,0,0,0,0,0.35803552800144584,0,0.5341262433055894,0.10783822869296462
0,0,0,0,0,0.39641687192358377,0.484184660748692,0,0.11939846732772413
0,0,0,0,0,0.2491018838510644,0.30425372799858436,0.3716163425579849,0.07502804559236623
0,0,0,0,0.7310585786300049,0,0,0,0.2689414213699951
0,0,0,0,0.31347979662532977,0,0,0.5711974309736066,0.1153227724010637
0,0,0,0,0.34968652401054967,0,0.5216709929512652,0,0.12864248303818518
0,0,0,0,0.2135920159702121,0,0.31864184464335116,0.38919002791263335,0.07857611147380342
0,0,0,0,0.38620742082811066,0.4717148090213799,0,0,0.1420777701505094
0,0,0,0,0.22668535462157963,0.2768741173693136,0,0.4130476464291698,0.08339288157993695
0,0,0,0,0.24503156257478556,0.2992822263651394,0.3655441367506976,0,0.09014207430937742
0,0,0,0,0.16939891023421966,0.20690429618940295,0.2527134780409255,0.30866493910343584,0.06231837643201605
0,0,0,0.6899744811276125,0,0,0,0,0.31002551887238755
0,0,0,0.2721184774489677,0,0,0,0.6056108089617321,0.12227071358930017
0,0,0,0.3056750625362574,0,0,0.5569762782578592,0,0.13734865920588346
0,0,0,0.18191778369007536,0,0,0.3314758137870602,0.4048654732229021,0.08174092929996234
0,0,0,0.3400026367211661,0,0.5072243307237883,0,0,0.15277303255504554
0,0,0,0.19354734105764657,0,0.28873870355259545,0,0.430747529124683,0.08696642626507492
0,0,0,0.20993970173791807,0,0.31319323206806815,0.38253507748503657,0,0.09433198870897719
0,0,0,0.14308580643161442,0,0.21345893991660053,0.26071933796808183,0.3184433184999086,0.06429259718379458
0,0,0,0.3744292216468969,0.4573288840552854,0,0,0,0.16824189429781772
0,0,0,0.20423699236658452,0.2494556257948838,0,0,0.45453778562403746,0.09176959621449429
0,0,0,0.22257584465689945,0.27185475056376646,0,0.40555963106213394,0,0.10000977371720025
0,0,0,0.14884515248471938,0.1817998797836073,0,0.2712135506893993,0.33126097886244527,0.06688043817982885
0,0,0,0.24023698398772467,0.2934261148546874,0.3583914659997381,0,0,0.10794543515784986
0,0,0,0.1565411335268276,0.19119977225518667,0.23353192919208135,0,0.3483886996565593,0.07033846536934511
0,0,0,0.16709344503883364,0.2040883946409161,0.24927412812289623,0.304464107627277,0,0.075079924570077
0,0,0,0.12179947298293235,0.14876621224380862,0.18170346195562914,0.22193310959985693,0.27106971219232845,0.054728031025444504
0,0,0.6456563062257955,0,0,0,0,0,0.35434369377420455
0,0,0.2343515576368418,0,0,0,0,0.6370335805952996,0.12861486176785866
0,0,0.2649461021163392,0,0,0,0.5896483941044577,0,0.14540550377920308
0,0,0.15402068551266815,0,0,0,0.34277933944290984,0.4186716306358911,0.08452834440853091
0,0,0.2966540006808555,0,0,0.5405388318516458,0,0,0.16280716746749874
