3,1,10,8,6,4,5,7,2,9
9,2,8,10,3,6,1,7,5,4
10,7,2,9,8,1,4,6,3,5
2,5,4,9,3,10,6,8,7,1
6,1,9,10,4,7,5,8,3,2
1,8,3,4,2,6,5,7,9,10
9,1,10,8,5,7,2,4,6,3
5,9,1,7,8,2,10,3,6,4
3,2,10,1,8,5,7,6,9,4
1,8,3,5,4,2,9,6,7,10
6,5,1,8,7,10,4,3,2,9
2,8,9,3,4,1,7,10,5,6
4,6,7,5,2,1,3,10,8,9
10,6,2,1,4,7,8,3,9,5
9,4,10,1,8,5,7,6,3,2
7,2,4,8,3,1,9,10,5,6
1,2,7,3,4,9,5,10,6,8
2,8,9,7,1,4,6,10,3,5
6,5,2,4,3,9,10,7,1,8
2,10,9,8,1,5,3,6,4,7
10,8,5,4,2,9,7,6,3,1
2,9,5,8,6,4,7,10,3,1
1,9,4,7,6,8,5,10,3,2
3,6,10,9,5,2,4,1,7,8
8,10,6,3,2,9,1,5,4,7
4,8,3,10,9,5,7,6,1,2
5,6,9,3,10,7,4,2,1,8
6,1,10,5,8,4,2,7,9,3
3,4,9,6,2,8,10,1,7,5
2,6,8,3,4,7,5,9,1,10
9,1,3,5,4,2,6,7,10,8
7,6,1,10,2,3,8,5,4,9
9,4,3,7,1,6,8,2,5,10
2,7,4,3,9,8,5,1,10,6
7,8,5,2,9,4,1,10,3,6
4,9,10,1,7,6,8,2,3,5
10,3,6,2,1,8,7,5,9,4
10,9,7,3,1,6,5,4,2,8
5,9,2,6,1,10,4,7,3,8
5,8,6,3,4,9,2,7,10,1
7,8,10,2,6,3,1,5,4,9
1,6,4,5,10,9,2,7,3,8
8,4,2,3,5,9,1,6,7,10
4,1,10,9,5,6,7,8,2,3
6,2,9,5,10,3,1,8,4,7
6,1,2,7,5,4,8,10,3,9
1,9,3,6,10,4,8,7,5,2
5,8,2,9,6,7,3,10,1,4
7,10,1,4,6,3,2,9,8,5
10,8,1,6,4,9,7,3,5,2
