0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0.3780025568496704,0.6219974431503295
0,0,0,0,0,0,0,0.41036024473847,0,0.5896397552615299
0,0,0,0,0,0,0,0.3010491036521356,0.20988626796390053,0.4890646283839638
0,0,0,0,0,0,0.5017580501522046,0,0,0.49824194984779535
0,0,0,0,0,0,0.37087993154372045,0,0.2410852985995357,0.3880347698567438
0,0,0,0,0,0,0.34651285192463516,0.26790105066916675,0,0.3855860974061981
0,0,0,0,0,0,0.31428945565775235,0.21311929982694225,0.13038650314164163,0.34220474137366375
0,0,0,0,0,0.5218506726606383,0,0,0,0.4781493273393618
0,0,0,0,0,0.38465350694949046,0,0,0.23919371938408607,0.3761527736664235
0,0,0,0,0,0.34270916951075153,0,0.27094070336217435,0,0.38635012712707406
0,0,0,0,0,0.2900293453853512,0,0.21473320158815956,0.1678079515727055,0.3274295014537837
0,0,0,0,0,0.3499051017541596,0.2736502612347248,0,0,0.3764446370111155
0,0,0,0,0,0.2366823528420016,0.19835093696819417,0,0.2010917710315701,0.3638749391582341
0,0,0,0,0,0.23493652553490277,0.20269425867613028,0.22237001648230176,0,0.3399991993066651
0,0,0,0,0,0.19309954443412525,0.17047086240924753,0.1792940884826539,0.1297060032201896,0.3274295014537837
0,0,0,0,0.7294174858655328,0,0,0,0,0.2705825141344674
0,0,0,0,0.5474813676061308,0,0,0,0.24290618931850938,0.20961244307535978
0,0,0,0,0.571369524105585,0,0,0.24677955673045288,0,0.18185091916396215
0,0,0,0,0.5151620286578938,0,0,0.14803677787129016,0.17612418514529254,0.1606770083255234
0,0,0,0,0.48551955377793415,0,0.3401318847533208,0,0,0.17434856146874506
0,0,0,0,0.4160501678258245,0,0.27745369475528614,0,0.15878894387918308,0.14770719353970624
0,0,0,0,0.4322784313430033,0,0.2755016280394355,0.1568942946217927,0,0.13532564599576846
0,0,0,0,0.3837308288775875,0,0.2610141760583156,0.10211254377956817,0.13038650314164163,0.12275594814288696
0,0,0,0,0.4961828859815606,0.3263163919630809,0,0,0,0.17750072205535855
